age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,y,saving,debt
26,blue-collar,single,secondary,no,-350,yes,no,cellular,18,may,80,3,329,3,no,,-350.0
31,blue-collar,married,secondary,no,512,yes,no,cellular,18,may,109,2,-1,0,no,512.0,
39,blue-collar,divorced,primary,no,815,yes,no,cellular,18,may,22,3,-1,0,no,815.0,
43,self-employed,married,secondary,no,487,yes,no,telephone,18,may,54,2,279,4,no,487.0,
33,management,single,tertiary,no,1304,yes,no,cellular,18,may,536,2,-1,0,yes,1304.0,
38,blue-collar,married,primary,no,5643,yes,no,cellular,18,may,106,2,362,1,no,5643.0,
28,technician,single,secondary,no,-16,yes,no,cellular,18,may,251,3,-1,0,no,,-16.0
45,admin.,single,secondary,no,2394,yes,yes,telephone,18,may,895,12,-1,0,no,2394.0,
30,blue-collar,single,secondary,no,8950,yes,no,cellular,18,may,11,4,355,1,no,8950.0,
45,admin.,married,secondary,no,14,no,yes,cellular,18,may,8,9,353,5,no,14.0,
30,services,single,secondary,no,177,yes,no,cellular,18,may,187,4,356,2,no,177.0,
30,services,married,secondary,no,1808,yes,no,cellular,18,may,83,2,-1,0,no,1808.0,
34,blue-collar,married,primary,no,-1,yes,no,cellular,18,may,1057,6,355,1,yes,,-1.0
24,blue-collar,single,primary,no,174,yes,no,cellular,18,may,22,3,-1,0,no,174.0,
36,entrepreneur,married,secondary,no,246,yes,no,cellular,18,may,427,4,-1,0,no,246.0,
29,management,divorced,tertiary,no,559,yes,no,cellular,18,may,6,4,-1,0,no,559.0,
36,blue-collar,single,primary,no,90,yes,no,cellular,18,may,50,2,360,1,no,90.0,
48,blue-collar,married,secondary,no,5306,yes,no,cellular,18,may,66,2,368,1,no,5306.0,
28,services,single,secondary,no,129,yes,no,cellular,18,may,32,2,-1,0,no,129.0,
56,blue-collar,married,secondary,no,876,yes,no,telephone,18,may,93,2,-1,0,no,876.0,
40,management,divorced,tertiary,no,-75,yes,no,cellular,18,may,193,2,-1,0,no,,-75.0
47,services,married,secondary,no,49,yes,no,cellular,18,may,250,4,-1,0,no,49.0,
47,blue-collar,single,secondary,no,57,yes,no,cellular,18,may,72,3,369,4,no,57.0,
29,admin.,single,secondary,no,596,yes,no,cellular,18,may,172,2,346,6,no,596.0,
58,management,married,primary,no,76,yes,no,telephone,18,may,54,4,-1,0,no,76.0,
31,management,single,secondary,no,1310,yes,no,cellular,18,may,12,2,-1,0,no,1310.0,
25,blue-collar,single,secondary,no,84,yes,no,cellular,18,may,6,2,-1,0,no,84.0,
29,management,married,tertiary,no,1387,yes,no,cellular,18,may,256,2,-1,0,yes,1387.0,
34,blue-collar,married,secondary,no,463,yes,no,cellular,18,may,11,11,360,4,no,463.0,
26,blue-collar,married,primary,no,172,yes,no,cellular,18,may,410,3,354,3,no,172.0,
34,technician,married,secondary,no,118,yes,no,cellular,18,may,53,4,262,2,no,118.0,
24,technician,single,secondary,no,-156,yes,no,cellular,18,may,4,2,-1,0,no,,-156.0
33,self-employed,single,secondary,no,136,yes,no,cellular,18,may,30,2,336,13,no,136.0,
27,technician,single,secondary,no,78,yes,yes,cellular,18,may,5,2,-1,0,no,78.0,
57,retired,married,primary,no,341,yes,no,telephone,18,may,27,10,-1,0,no,341.0,
24,technician,single,secondary,no,-73,yes,no,cellular,18,may,7,2,-1,0,no,,-73.0
28,admin.,single,primary,no,25,yes,no,cellular,18,may,296,2,-1,0,no,25.0,
33,blue-collar,married,primary,no,-132,yes,yes,cellular,18,may,170,6,-1,0,no,,-132.0
30,blue-collar,single,secondary,no,583,no,no,cellular,18,may,453,2,-1,0,no,583.0,
28,services,married,secondary,no,38,yes,no,cellular,18,may,16,5,355,3,no,38.0,
34,blue-collar,single,primary,no,18,no,no,cellular,18,may,324,4,360,3,no,18.0,
39,technician,married,secondary,no,6,yes,no,cellular,18,may,122,3,357,4,no,6.0,
25,blue-collar,single,secondary,no,286,yes,no,cellular,18,may,663,2,-1,0,no,286.0,
51,services,married,primary,no,636,yes,yes,telephone,18,may,36,6,-1,0,no,636.0,
24,blue-collar,single,secondary,no,-398,yes,no,cellular,18,may,14,3,355,4,no,,-398.0
29,blue-collar,married,secondary,no,97,yes,no,cellular,18,may,342,4,-1,0,no,97.0,
27,technician,married,tertiary,no,176,yes,no,cellular,18,may,10,2,350,7,no,176.0,
22,services,married,secondary,no,817,yes,no,cellular,18,may,128,3,-1,0,no,817.0,
24,admin.,single,secondary,no,843,yes,no,cellular,18,may,22,2,-1,0,no,843.0,
32,admin.,divorced,secondary,yes,5,yes,yes,cellular,18,may,82,3,363,2,no,5.0,
35,services,married,secondary,no,0,yes,no,cellular,18,may,146,2,-1,0,no,0.0,
31,technician,married,secondary,no,-119,yes,no,cellular,18,may,9,5,-1,0,no,,-119.0
31,entrepreneur,married,primary,no,-98,yes,no,cellular,18,may,9,3,362,7,no,,-98.0
31,admin.,single,secondary,no,-422,yes,no,cellular,18,may,64,2,329,15,no,,-422.0
32,technician,married,secondary,no,580,yes,no,cellular,18,may,8,4,279,2,no,580.0,
30,blue-collar,divorced,primary,no,-258,yes,no,cellular,18,may,18,2,-1,0,no,,-258.0
40,services,married,secondary,no,664,yes,yes,cellular,18,may,29,5,-1,0,no,664.0,
28,admin.,married,secondary,no,576,yes,yes,cellular,18,may,20,6,-1,0,no,576.0,
31,unemployed,single,secondary,no,500,yes,no,cellular,18,may,184,2,350,2,no,500.0,
31,blue-collar,single,primary,no,342,yes,no,cellular,18,may,284,2,-1,0,no,342.0,
40,blue-collar,married,secondary,no,503,yes,yes,cellular,18,may,24,2,-1,0,no,503.0,
28,technician,single,tertiary,no,426,no,no,cellular,18,may,11,4,355,1,no,426.0,
27,technician,single,secondary,no,155,yes,no,cellular,18,may,26,4,-1,0,no,155.0,
24,entrepreneur,single,secondary,no,69,yes,no,cellular,18,may,35,3,-1,0,no,69.0,
32,admin.,single,tertiary,no,902,yes,no,cellular,18,may,50,7,-1,0,no,902.0,
49,admin.,married,secondary,no,880,yes,yes,cellular,18,may,22,3,-1,0,no,880.0,
27,technician,single,secondary,no,1842,yes,yes,cellular,18,may,687,2,300,1,no,1842.0,
24,services,married,secondary,no,183,yes,no,cellular,18,may,453,4,-1,0,no,183.0,
35,technician,married,secondary,no,-706,yes,yes,cellular,18,may,44,2,-1,0,no,,-706.0
28,self-employed,married,secondary,no,-522,yes,yes,cellular,18,may,638,2,-1,0,yes,,-522.0
40,blue-collar,married,primary,no,592,yes,no,cellular,18,may,80,3,350,2,no,592.0,
29,blue-collar,single,secondary,no,1472,no,no,cellular,18,may,246,2,-1,0,no,1472.0,
57,services,married,secondary,no,668,yes,yes,telephone,18,may,12,5,-1,0,no,668.0,
47,admin.,married,secondary,no,-121,yes,yes,cellular,18,may,167,4,314,4,no,,-121.0
36,blue-collar,married,secondary,no,-173,yes,no,cellular,18,may,197,3,-1,0,no,,-173.0
49,admin.,single,secondary,no,1150,yes,no,cellular,18,may,126,2,355,1,no,1150.0,
24,blue-collar,single,secondary,no,5482,yes,no,cellular,18,may,424,2,-1,0,no,5482.0,
37,management,single,tertiary,no,10269,yes,no,cellular,18,may,28,2,-1,0,no,10269.0,
32,technician,single,secondary,no,-472,yes,yes,cellular,18,may,121,2,-1,0,no,,-472.0
40,management,married,tertiary,no,198,yes,no,cellular,18,may,214,5,364,8,no,198.0,
26,admin.,single,secondary,no,483,yes,no,cellular,18,may,305,2,-1,0,no,483.0,
33,self-employed,married,secondary,no,711,yes,no,cellular,18,may,90,2,-1,0,no,711.0,
22,services,single,secondary,no,236,yes,no,cellular,18,may,236,2,-1,0,no,236.0,
32,blue-collar,single,secondary,no,135,yes,no,cellular,18,may,232,2,-1,0,no,135.0,
37,admin.,single,secondary,no,176,yes,no,cellular,18,may,80,2,-1,0,no,176.0,
24,blue-collar,single,secondary,no,1421,yes,no,cellular,18,may,209,2,-1,0,no,1421.0,
33,management,single,secondary,no,2955,yes,no,cellular,18,may,178,2,-1,0,no,2955.0,
26,blue-collar,single,secondary,no,23,yes,no,cellular,18,may,11,6,367,1,no,23.0,
28,blue-collar,single,primary,no,426,yes,no,cellular,18,may,953,3,-1,0,no,426.0,
24,student,single,secondary,no,508,yes,no,telephone,18,may,12,3,374,1,no,508.0,
46,services,married,primary,no,116,yes,no,cellular,18,may,267,4,341,3,no,116.0,
32,self-employed,single,secondary,no,518,yes,no,cellular,18,may,34,7,-1,0,no,518.0,
33,technician,single,secondary,no,-363,yes,no,cellular,18,may,214,2,-1,0,no,,-363.0
48,blue-collar,divorced,secondary,no,-314,yes,no,cellular,18,may,7,5,-1,0,no,,-314.0
30,admin.,single,secondary,no,2,yes,no,telephone,18,may,56,9,-1,0,no,2.0,
30,blue-collar,single,secondary,no,1837,yes,no,cellular,18,may,109,2,-1,0,no,1837.0,
35,technician,single,secondary,no,-196,yes,no,cellular,18,may,45,2,-1,0,no,,-196.0
35,technician,single,secondary,no,225,yes,no,cellular,18,may,7,5,-1,0,no,225.0,
38,technician,single,secondary,no,-242,yes,no,cellular,18,may,1173,3,278,6,yes,,-242.0
29,blue-collar,married,primary,no,79,yes,no,cellular,18,may,27,4,356,2,no,79.0,
38,management,divorced,tertiary,no,-199,yes,no,cellular,18,may,15,3,-1,0,no,,-199.0
23,services,single,secondary,no,1393,yes,yes,cellular,18,may,42,8,-1,0,no,1393.0,
27,technician,single,secondary,no,292,yes,no,telephone,18,may,45,4,-1,0,no,292.0,
36,blue-collar,married,primary,no,1548,yes,yes,cellular,18,may,226,2,-1,0,no,1548.0,
25,services,married,secondary,no,121,yes,no,cellular,18,may,477,3,356,3,no,121.0,
24,services,single,secondary,yes,-1414,yes,yes,cellular,18,may,171,2,-1,0,no,,-1414.0
31,blue-collar,single,secondary,no,1124,yes,no,cellular,18,may,82,4,-1,0,no,1124.0,
29,management,single,tertiary,no,722,yes,no,telephone,18,may,81,4,-1,0,no,722.0,
35,services,single,secondary,no,719,yes,no,cellular,18,may,1359,3,368,3,yes,719.0,
43,services,married,tertiary,no,519,yes,no,cellular,18,may,715,6,-1,0,no,519.0,
31,blue-collar,single,secondary,no,707,yes,no,cellular,18,may,52,2,-1,0,no,707.0,
42,services,married,secondary,no,1165,yes,no,cellular,18,may,485,6,-1,0,no,1165.0,
38,technician,married,secondary,no,976,yes,no,cellular,18,may,32,8,308,3,no,976.0,
26,admin.,single,secondary,no,236,yes,yes,cellular,18,may,8,2,-1,0,no,236.0,
27,student,single,secondary,no,568,yes,no,cellular,18,may,28,6,-1,0,no,568.0,
28,admin.,single,secondary,no,0,yes,yes,cellular,18,may,390,5,-1,0,yes,0.0,
38,services,divorced,secondary,no,710,yes,no,cellular,18,may,1880,2,-1,0,no,710.0,
29,unemployed,single,tertiary,no,497,yes,no,cellular,18,may,642,3,298,6,yes,497.0,
20,blue-collar,single,secondary,no,76,yes,no,cellular,18,may,639,2,-1,0,yes,76.0,
28,blue-collar,married,secondary,no,1113,yes,no,cellular,22,may,135,1,108,2,no,1113.0,
46,management,single,tertiary,no,6651,no,no,cellular,22,may,114,1,60,1,no,6651.0,
42,blue-collar,married,secondary,no,366,yes,no,cellular,22,may,324,1,106,1,yes,366.0,
45,admin.,divorced,secondary,no,397,yes,yes,cellular,22,may,582,1,95,2,yes,397.0,
31,services,single,secondary,no,2252,no,no,cellular,22,may,394,1,-1,0,no,2252.0,
37,management,married,tertiary,no,3723,no,no,cellular,22,may,354,1,-1,0,yes,3723.0,
58,management,divorced,tertiary,no,4256,no,no,cellular,22,may,121,1,-1,0,no,4256.0,
32,technician,single,tertiary,no,1625,no,no,cellular,22,may,796,1,109,1,yes,1625.0,
27,student,single,secondary,no,1925,no,no,cellular,22,may,190,1,-1,0,no,1925.0,
59,admin.,married,secondary,no,106,no,no,cellular,22,may,186,1,-1,0,yes,106.0,
45,blue-collar,married,secondary,no,603,no,no,cellular,22,may,204,1,-1,0,no,603.0,
31,management,single,tertiary,no,12607,no,no,cellular,22,may,150,1,-1,0,no,12607.0,
45,admin.,married,secondary,no,6971,no,no,cellular,22,may,119,1,-1,0,no,6971.0,
24,management,single,tertiary,no,3197,no,no,cellular,22,may,172,1,-1,0,no,3197.0,
33,management,married,tertiary,no,81,yes,no,cellular,22,may,104,1,186,1,no,81.0,
27,management,single,tertiary,no,377,no,no,cellular,22,may,91,1,-1,0,no,377.0,
39,management,married,secondary,no,18,yes,no,cellular,22,may,230,1,-1,0,no,18.0,
38,self-employed,married,secondary,no,8094,no,no,cellular,22,may,94,7,-1,0,no,8094.0,
30,management,married,tertiary,no,877,no,no,cellular,22,may,122,2,108,3,no,877.0,
54,technician,married,tertiary,no,1188,yes,no,cellular,22,may,89,1,-1,0,no,1188.0,
36,technician,single,secondary,no,54,no,no,cellular,22,may,563,1,-1,0,no,54.0,
39,technician,married,secondary,no,2266,no,no,cellular,22,may,86,1,93,4,no,2266.0,
36,management,single,tertiary,no,490,no,no,cellular,22,may,72,1,-1,0,no,490.0,
29,management,single,tertiary,no,265,no,no,cellular,22,may,491,1,-1,0,yes,265.0,
37,admin.,married,secondary,no,1314,yes,no,cellular,22,may,74,1,14,9,no,1314.0,
49,unemployed,married,tertiary,no,377,no,no,cellular,22,may,158,1,59,2,no,377.0,
37,services,married,secondary,no,1543,yes,no,cellular,22,may,298,1,10,6,yes,1543.0,
59,management,married,tertiary,no,2239,no,no,cellular,22,may,431,1,-1,0,yes,2239.0,
47,technician,married,secondary,no,3519,no,yes,telephone,22,may,152,1,-1,0,no,3519.0,
51,management,married,tertiary,no,0,yes,no,cellular,22,may,168,1,-1,0,no,0.0,
36,blue-collar,single,secondary,no,507,yes,no,cellular,22,may,210,1,-1,0,no,507.0,
27,technician,divorced,secondary,no,1977,yes,no,cellular,22,may,449,1,-1,0,yes,1977.0,
34,admin.,married,tertiary,no,10,no,no,cellular,22,may,81,1,-1,0,no,10.0,
59,management,divorced,tertiary,yes,0,no,no,cellular,22,may,239,1,-1,0,no,0.0,
31,services,single,secondary,no,658,no,no,cellular,22,may,100,1,-1,0,no,658.0,
28,student,single,secondary,no,5916,no,no,cellular,22,may,259,1,63,5,no,5916.0,
39,management,single,tertiary,no,0,yes,no,cellular,22,may,271,1,93,3,yes,0.0,
58,retired,divorced,primary,no,720,no,no,telephone,22,may,250,1,94,4,no,720.0,
59,services,single,secondary,no,0,no,no,cellular,22,may,320,1,-1,0,no,0.0,
58,retired,divorced,primary,no,1194,yes,no,cellular,22,may,807,1,310,1,no,1194.0,
60,blue-collar,married,secondary,no,576,no,no,cellular,22,may,190,1,-1,0,no,576.0,
43,services,married,secondary,no,2145,no,no,cellular,22,may,271,1,183,3,yes,2145.0,
39,technician,married,secondary,no,116,no,no,cellular,22,may,554,2,-1,0,yes,116.0,
39,management,married,tertiary,no,622,no,no,cellular,22,may,181,2,184,1,no,622.0,
54,management,married,tertiary,no,511,no,no,cellular,22,may,264,2,94,3,no,511.0,
45,management,single,tertiary,no,311,yes,yes,cellular,22,may,81,1,-1,0,no,311.0,
36,management,married,tertiary,no,332,yes,no,cellular,22,may,566,7,-1,0,no,332.0,
26,student,single,secondary,no,620,no,no,cellular,22,may,223,1,94,1,yes,620.0,
35,management,married,tertiary,no,0,no,no,cellular,22,may,98,1,-1,0,no,0.0,
44,technician,married,secondary,no,2981,yes,yes,cellular,22,may,106,1,101,2,no,2981.0,
39,management,single,tertiary,no,307,no,no,cellular,22,may,182,2,-1,0,yes,307.0,
27,student,single,tertiary,no,3733,yes,no,cellular,22,may,198,1,98,6,yes,3733.0,
46,services,married,secondary,no,1381,yes,no,cellular,22,may,115,3,379,1,no,1381.0,
32,services,single,secondary,no,3993,no,no,cellular,22,may,148,2,-1,0,yes,3993.0,
46,admin.,single,secondary,no,533,no,no,cellular,22,may,71,1,-1,0,no,533.0,
29,management,single,tertiary,no,428,no,no,cellular,22,may,293,2,-1,0,yes,428.0,
32,management,single,tertiary,no,23,no,no,cellular,22,may,137,2,-1,0,no,23.0,
36,unemployed,single,tertiary,no,953,yes,no,cellular,22,may,169,1,94,2,no,953.0,
42,management,married,primary,no,5310,yes,no,cellular,22,may,545,2,186,1,yes,5310.0,
28,technician,single,secondary,no,1532,no,no,cellular,22,may,253,1,107,5,no,1532.0,
57,technician,married,secondary,no,573,yes,yes,cellular,22,may,105,2,-1,0,no,573.0,
30,entrepreneur,single,tertiary,no,999,no,no,cellular,22,may,157,3,-1,0,no,999.0,
36,management,married,tertiary,no,255,no,no,cellular,22,may,970,2,92,2,yes,255.0,
26,technician,married,tertiary,no,2026,no,no,cellular,22,may,43,1,-1,0,no,2026.0,
40,admin.,married,tertiary,no,1,yes,no,telephone,22,may,249,3,-1,0,no,1.0,
38,management,single,tertiary,no,4841,no,no,cellular,22,may,580,3,-1,0,no,4841.0,
27,management,single,tertiary,no,616,yes,no,cellular,22,may,685,1,101,1,yes,616.0,
39,unemployed,single,secondary,no,2208,no,no,telephone,22,may,23,2,-1,0,no,2208.0,
29,management,single,tertiary,no,7578,no,no,cellular,22,may,46,3,-1,0,no,7578.0,
21,student,single,primary,no,1596,no,no,cellular,25,may,101,2,-1,0,no,1596.0,
31,admin.,single,secondary,no,554,yes,no,cellular,25,may,97,3,103,2,no,554.0,
35,admin.,single,secondary,no,1810,yes,no,cellular,25,may,65,2,-1,0,no,1810.0,
43,admin.,single,secondary,no,733,yes,no,cellular,25,may,282,1,187,3,yes,733.0,
39,technician,divorced,secondary,no,385,no,no,cellular,25,may,644,1,-1,0,no,385.0,
54,blue-collar,married,primary,no,258,no,no,telephone,25,may,86,1,88,1,no,258.0,
29,admin.,single,secondary,no,265,yes,no,cellular,25,may,304,1,-1,0,no,265.0,
32,technician,single,secondary,no,2979,no,no,cellular,25,may,156,1,-1,0,no,2979.0,
38,housemaid,married,secondary,no,110,no,no,cellular,25,may,167,1,-1,0,no,110.0,
42,technician,married,secondary,no,994,yes,no,cellular,25,may,365,5,-1,0,no,994.0,
37,technician,married,tertiary,no,732,no,no,cellular,25,may,354,1,-1,0,no,732.0,
47,technician,married,secondary,no,0,yes,no,cellular,25,may,234,1,-1,0,no,0.0,
32,technician,married,tertiary,no,8023,no,no,cellular,25,may,146,1,97,1,no,8023.0,
27,student,single,tertiary,no,118,no,no,cellular,25,may,112,1,-1,0,no,118.0,
32,admin.,married,secondary,no,31,no,no,cellular,25,may,101,1,-1,0,no,31.0,
33,technician,single,secondary,no,2583,no,no,cellular,25,may,241,1,108,1,no,2583.0,
28,self-employed,single,tertiary,no,2503,no,no,cellular,25,may,426,1,-1,0,yes,2503.0,
49,technician,married,tertiary,no,1843,yes,no,cellular,25,may,269,1,-1,0,no,1843.0,
29,technician,single,secondary,no,594,no,no,cellular,25,may,128,1,-1,0,no,594.0,
60,retired,divorced,tertiary,no,439,no,yes,cellular,25,may,464,1,321,1,yes,439.0,
29,technician,single,secondary,no,590,no,no,cellular,25,may,124,1,-1,0,yes,590.0,
35,technician,single,secondary,no,204,yes,no,cellular,25,may,236,1,-1,0,yes,204.0,
26,blue-collar,single,tertiary,no,567,no,no,cellular,25,may,421,1,-1,0,yes,567.0,
28,unemployed,married,tertiary,no,482,no,no,cellular,25,may,119,1,-1,0,yes,482.0,
34,technician,single,tertiary,no,612,no,no,cellular,25,may,91,1,-1,0,no,612.0,
35,admin.,married,secondary,no,514,yes,no,cellular,25,may,56,1,185,1,no,514.0,
54,technician,married,secondary,no,1299,yes,no,cellular,25,may,104,1,-1,0,no,1299.0,
26,student,single,tertiary,no,5169,yes,no,cellular,25,may,397,1,35,2,yes,5169.0,
26,student,single,tertiary,no,5741,no,no,cellular,25,may,327,1,-1,0,no,5741.0,
20,student,single,secondary,no,162,no,no,cellular,25,may,106,2,-1,0,no,162.0,
36,services,married,tertiary,no,562,no,no,cellular,25,may,90,1,-1,0,no,562.0,
35,management,single,tertiary,no,2988,yes,no,cellular,25,may,179,1,-1,0,no,2988.0,
34,housemaid,married,tertiary,no,11219,no,no,cellular,25,may,112,1,-1,0,no,11219.0,
35,management,single,tertiary,no,2486,yes,no,cellular,25,may,265,1,-1,0,no,2486.0,
36,management,single,tertiary,no,1379,no,no,cellular,25,may,189,1,186,1,yes,1379.0,
33,admin.,divorced,tertiary,no,777,no,yes,cellular,25,may,344,1,-1,0,no,777.0,
33,services,married,tertiary,no,570,no,no,cellular,25,may,70,1,-1,0,no,570.0,
28,technician,single,tertiary,no,386,no,no,cellular,25,may,867,1,-1,0,yes,386.0,
28,technician,single,tertiary,no,0,yes,no,cellular,25,may,269,1,40,2,yes,0.0,
30,admin.,married,tertiary,no,501,yes,yes,cellular,25,may,92,1,-1,0,no,501.0,
49,technician,divorced,secondary,no,972,no,no,cellular,25,may,613,2,-1,0,no,972.0,
28,management,single,tertiary,no,957,no,no,cellular,25,may,915,2,-1,0,yes,957.0,
44,services,married,secondary,no,27,no,no,cellular,25,may,485,1,-1,0,no,27.0,
56,retired,married,tertiary,no,281,no,no,cellular,25,may,185,1,83,2,no,281.0,
37,admin.,married,secondary,no,0,yes,no,cellular,25,may,200,1,-1,0,no,0.0,
30,technician,single,secondary,no,156,yes,no,cellular,25,may,157,4,363,5,no,156.0,
50,services,divorced,secondary,no,641,no,no,cellular,25,may,128,3,-1,0,no,641.0,
40,technician,married,secondary,no,312,no,no,cellular,25,may,612,7,-1,0,yes,312.0,
37,entrepreneur,married,primary,no,0,no,no,cellular,25,may,163,1,-1,0,no,0.0,
34,admin.,married,secondary,no,75,yes,yes,cellular,25,may,111,1,-1,0,no,75.0,
24,blue-collar,single,secondary,no,167,no,yes,cellular,25,may,288,1,96,2,yes,167.0,
34,management,married,secondary,no,724,yes,no,cellular,25,may,305,1,-1,0,no,724.0,
31,admin.,single,tertiary,no,117,yes,no,cellular,25,may,77,1,-1,0,no,117.0,
38,management,married,tertiary,no,93,yes,no,cellular,25,may,74,1,272,4,no,93.0,
30,blue-collar,single,secondary,no,411,no,no,cellular,25,may,115,1,-1,0,no,411.0,
56,retired,divorced,tertiary,no,13094,no,no,cellular,25,may,1064,1,-1,0,yes,13094.0,
34,management,single,tertiary,no,5086,no,no,cellular,25,may,213,4,-1,0,yes,5086.0,
55,retired,married,secondary,no,393,no,yes,cellular,25,may,176,1,-1,0,no,393.0,
30,admin.,married,secondary,no,1165,no,no,cellular,25,may,205,1,35,2,no,1165.0,
45,technician,married,secondary,no,5749,no,no,telephone,25,may,180,1,-1,0,no,5749.0,
